y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,0.06508912,74,0,0.1440882,2900.0,4,0,0,0,1.0
0,0.06076969,41,0,0.006532559,9643.0,3,0,0,0,0.0
0,0.05045397,47,0,0.1314885,6106.0,2,0,1,0,3.0
0,0.2666752,27,0,0.3349611,8600.0,27,0,2,0,0.0
0,0.9725726999999998,41,0,3599.0,2554.0,12,0,1,0,3.0
0,0.9999998999999999,42,0,0.5107212000000001,7694.0,5,0,2,0,4.0
0,0.007874508,52,0,0.24340720000000002,7583.0,9,0,1,0,3.0
1,0.9662743859999999,52,4,0.923659497,3300.0,6,1,1,1,2.0
0,0.0,42,0,0.3716328,3637.0,5,0,2,0,0.0
0,0.029679694,83,0,21.0,1159.0,8,0,0,0,0.7572222678605657
1,0.9999998999999999,46,0,0.0,2916.0,0,0,0,0,0.0
0,0.9999998999999999,26,0,0.168426104,2083.0,3,0,0,0,0.0
0,0.5660649999999999,52,1,0.9625597,5234.0,18,1,2,0,4.0
0,0.016280131,47,0,2326.0,8311.0,8,0,2,0,0.0
0,0.00179991,80,0,6.620000000000001e-05,15100.0,1,0,0,0,0.0
0,0.1227323,43,0,0.07901475,8200.0,7,1,0,0,1.0
0,0.0,51,0,0.0,7292.0,1,0,0,0,4.0
0,0.06156424,52,0,0.46113636399999997,8799.0,6,0,3,0,1.0
0,0.0,36,0,0.46203279999999997,4200.0,3,0,2,0,1.0
0,0.0,54,0,0.3823716,1576.0,3,0,0,0,1.0
0,0.0036273620000000003,58,0,0.5853775999999999,6236.0,17,0,1,0,1.0
0,0.091260583,46,0,0.433867944,4800.0,6,0,2,0,1.0
0,0.775245,49,1,0.4469106,5000.0,5,0,1,0,3.0
0,0.03796204,34,0,0.07197601,3000.0,2,0,0,0,1.0
0,0.581752983,32,2,2647.0,8311.0,11,0,2,1,0.0
0,0.451741393,53,0,0.398375254,6400.0,10,0,1,0,2.0
0,0.04160955,72,1,0.1220075,10400.0,6,0,1,0,2.0
0,0.40429990000000005,53,0,0.3394067,9000.0,8,0,2,0,0.0
0,0.05715212,73,0,0.01224094,8250.0,9,0,0,0,0.0
0,0.13008419,48,0,0.37263117799999995,10500.0,10,0,1,0,1.0
0,0.441301294,58,1,0.344206974,8000.0,14,0,1,0,0.0
0,0.5594675,48,0,0.8991443000000001,3271.0,19,0,1,0,0.0
0,0.002799938,69,0,2.5,1.0,6,0,0,0,0.0
0,0.10222289999999999,60,0,0.02624869,6666.0,5,0,0,0,4.0
0,0.003066258,49,0,0.1311379,3400.0,3,0,0,0,1.0
0,0.9999998999999999,28,0,691.0,1159.0,1,0,0,0,0.0
0,0.01771056,47,0,9.0,1159.0,8,0,0,0,1.0
0,0.04531612,34,0,0.3775112,3334.0,6,0,1,0,1.0
0,0.200872,86,0,151.0,1159.0,3,0,0,0,0.0
0,0.3113565,31,0,0.35600859999999995,5100.0,12,0,0,0,2.0
0,0.0029059209999999997,89,0,3.0,1159.0,6,0,0,0,0.0
0,0.045373582,69,0,0.321852061,7083.0,9,0,3,0,0.0
1,0.24221900000000002,56,1,1.40146,684.0,6,0,1,0,0.0
0,0.059612309,70,0,2655.0,8311.0,13,0,2,0,0.0
0,0.534274,83,0,0.3586565,2500.0,7,0,0,0,0.0
0,0.006634251,75,0,0.08208742,10500.0,21,0,1,0,0.0
0,0.8770515,64,0,0.6247642,5830.0,9,0,1,0,5.0
0,0.2529485,36,1,0.3067163,7250.0,8,0,1,0,0.0
0,0.04130441,41,0,0.4119677,12750.0,17,0,3,1,2.0
1,0.660998955,46,5,0.44880536,16866.0,17,0,7,0,0.0
0,0.04556492,54,0,0.11447,2480.0,8,0,0,0,1.0
0,0.011729389,49,0,0.10431768,3172.0,11,1,0,0,0.0
0,1.010075,70,0,1293.0,1159.0,3,0,0,0,0.0
0,0.2393692,45,0,4972.0,8311.0,8,0,2,0,2.0
0,0.0,53,0,0.11020692900000001,4300.0,14,0,0,0,2.0
0,0.0,35,0,0.0,3362.0,1,0,0,0,0.0
0,0.8616244000000001,39,0,0.44043720000000003,5489.0,13,0,0,0,1.0
0,0.006058714000000001,76,0,0.116345,9170.0,19,0,2,0,0.0
0,0.06693173,57,0,0.32342730199999997,7200.0,10,0,2,0,4.0
0,0.1381329,63,0,1435.0,2554.0,9,0,1,0,0.0
0,0.0,77,0,0.0,2879.0,4,0,0,0,0.0
0,0.0009183489999999999,62,0,0.001690005,4141.0,5,0,0,0,0.0
0,0.09493838,57,0,0.2361893,4796.0,7,0,1,0,1.0
0,0.5410718000000001,52,1,0.49102979999999996,8583.0,9,0,1,0,3.0
0,0.0,56,0,2044.0,2554.0,3,0,1,0,0.0
0,0.002701264,60,0,0.000624922,8000.0,4,0,0,0,1.0
0,0.097508425,29,0,0.048372093,1074.0,4,0,0,0,0.0
0,0.4873008,69,0,0.2992289,6743.0,9,0,1,0,3.0
0,0.8860029,33,0,0.6643593000000001,6500.0,7,0,2,0,1.0
1,0.901911626,49,0,0.483988545,3840.0,12,0,0,0,1.0
0,0.07495326,38,1,6.936128,500.0,6,0,1,0,0.0
0,0.0,57,0,0.179358717,7983.0,4,0,2,0,0.0
0,0.6252522,64,0,0.4995847,7223.0,11,0,1,0,1.0
0,0.24023150000000001,32,0,0.3620115,3300.0,7,0,1,0,0.0
0,0.046177012,50,0,0.197600229,10500.0,15,0,2,0,0.0
0,0.039459327999999995,64,0,3335.0,8311.0,20,0,2,0,0.0
0,0.0,59,0,0.0,5356.0,4,0,0,0,0.7572222678605657
0,0.0,41,0,1749.0,2554.0,9,0,1,0,0.0
0,0.9543485,52,0,0.1625709,2644.0,4,0,0,0,0.0
0,0.02584382,45,0,0.6786966999999999,10833.0,13,0,3,0,4.0
1,1.3161399999999999,32,0,0.2944853,2719.0,5,2,0,0,1.0
0,0.6341631999999999,62,0,0.44200870000000003,6431.0,9,0,2,0,1.0
0,0.27256620000000004,56,0,1.0476649009999999,2076.0,11,0,1,0,2.0
0,0.02981204,93,0,32.0,1159.0,11,0,0,0,0.0
0,0.9999998999999999,56,2,0.23072905,13400.0,3,1,2,1,2.0
0,0.009732036,38,0,0.43568100000000004,4500.0,4,0,1,0,2.0
0,0.2190697,55,0,0.3568873,5589.0,19,0,2,0,1.0
0,0.03511593,49,0,888.0,2554.0,8,0,1,0,0.0
0,0.032163291000000004,52,1,0.237190702,4000.0,11,0,1,0,0.0
0,0.163037489,81,0,0.086482558,2751.0,7,0,0,0,1.0
1,0.9471446,39,0,0.7034715,6538.0,14,0,2,0,0.0
0,0.05644805,62,0,1716.0,8311.0,11,0,2,0,0.0
0,0.04114329,46,0,0.5039151,3958.0,5,0,1,0,2.0
0,0.40984529999999997,52,1,0.3934908,10200.0,9,0,2,0,3.0
1,0.06284374,84,0,448.0,1159.0,6,0,0,0,0.0
0,0.01896458,57,0,0.861018993,3316.0,8,0,3,0,0.0
0,0.23004360000000001,72,0,0.8117295,2676.0,12,0,1,0,0.0
1,0.9999998999999999,31,1,478.0,1159.0,4,1,0,0,0.0
0,0.179341033,31,0,4639.0,8311.0,6,0,2,0,0.0
0,0.02490098,73,0,0.01428163,3500.0,5,0,0,0,1.0
0,0.657666545,43,0,0.408327334,8333.0,15,0,1,0,2.0
0,0.2536366,68,0,3068.0,0.0,18,0,2,0,0.0
0,0.02833239,39,0,0.7110380999999999,3650.0,10,0,2,0,0.0
0,0.40498904700000005,26,0,0.207767603,3166.0,9,0,0,0,1.0
0,0.4557696,62,1,0.1274363,2000.0,10,0,0,0,0.0
0,0.6504473000000001,34,0,0.43839170000000005,2312.0,10,0,0,0,0.0
0,0.01744644,54,0,0.2536272,3583.0,8,0,1,0,1.0
0,0.094401703,55,0,0.387329476,14000.0,11,0,3,0,3.0
1,0.678804462,46,1,0.029678226000000002,3200.0,7,1,0,0,0.0
0,0.169030414,56,0,0.5568445479999999,5171.0,19,0,3,0,1.0
0,0.0,83,0,35.0,1159.0,2,0,0,0,0.7572222678605657
0,0.288158053,38,0,0.49408858299999997,5666.0,5,0,2,0,1.0
0,0.4339472,52,0,0.3326962,9416.0,11,0,2,0,1.0
0,0.48822669999999996,71,0,0.6561109,7862.0,14,0,5,0,0.0
0,0.0023529,72,0,1606.0,8311.0,5,0,2,0,0.7572222678605657
0,0.7318191,53,0,0.2682897,8050.0,10,0,0,0,0.0
0,0.000509251,71,0,0.000620379,19342.0,4,0,0,0,1.0
0,0.04038504,72,0,0.06993706,17000.0,11,0,0,0,0.0
0,0.9999998999999999,64,0,0.06884731,7000.0,1,1,0,0,0.0
0,0.324132786,53,0,0.165118566,9150.0,8,0,0,0,1.0
0,0.6247675,51,0,0.41349189999999997,8241.0,9,0,1,0,2.0
0,0.9999998999999999,53,1,0.3745976,6833.0,8,0,1,0,2.0
0,0.05125125,64,0,1319.0,8311.0,10,0,2,0,0.0
0,0.02544304,84,0,0.05734713,20000.0,5,0,1,0,0.0
0,0.025614209,61,0,0.16671567199999998,3400.0,4,0,1,0,0.0
0,0.525173741,41,0,0.473242141,4166.0,6,0,1,0,0.0
0,0.89040932,56,0,1.946923077,1299.0,10,0,1,0,1.0
0,0.44500100000000004,67,0,0.6696652,2000.0,6,0,0,0,0.0
0,0.03641172,50,0,0.20690709999999998,9815.0,13,0,1,0,0.0
0,0.0,58,0,0.26965079999999997,6500.0,10,0,2,0,2.0
0,0.004235045,70,0,0.09842257,4500.0,3,0,0,0,0.0
0,0.37125949999999996,46,0,0.7465316999999999,8000.0,9,0,3,0,2.0
0,0.005153648,41,0,4.0,1159.0,2,0,0,0,0.0
0,0.0,72,0,542.0,2554.0,7,0,1,0,0.0
0,0.3435518,47,0,0.5748850000000001,5000.0,9,0,1,0,2.0
0,0.0447791,51,0,1547.0,2554.0,7,0,1,0,0.7572222678605657
0,0.940002,45,0,0.3839858,4520.0,7,0,0,0,1.0
0,0.1207682,39,0,0.31926809999999994,10000.0,7,0,2,0,0.0
0,0.6725171999999999,41,0,0.21751550000000003,2100.0,6,0,0,0,2.0
0,0.635719233,56,0,11930.0,8311.0,19,0,4,0,0.0
0,0.03854813,44,1,0.3744626,10000.0,13,0,2,0,2.0
0,0.0025653779999999997,92,0,0.00059988,5000.0,6,0,0,0,0.0
0,0.057045865,26,0,0.00749875,6000.0,5,0,0,0,0.0
0,0.04590385,53,1,1076.0,2554.0,5,0,1,0,0.0
0,0.9296150209999999,34,0,0.149063435,6352.0,4,0,0,0,0.0
0,0.9999998999999999,35,0,0.6171026999999999,4700.0,1,0,1,0,2.0
0,0.02826951,52,0,0.2632895,6000.0,5,0,1,0,2.0
0,0.1821362,72,0,0.7715844000000001,3300.0,24,0,3,0,0.0
0,0.0,37,0,0.3318369,2672.0,3,0,0,0,3.0
1,0.0,26,0,0.219129193,1400.0,4,0,0,0,1.0
0,0.03749813,66,0,2124.0,8311.0,7,0,2,1,0.0
0,0.0,41,0,1598.0,8311.0,6,0,3,0,0.0
0,0.15675820000000001,38,0,0.6433885,4166.0,9,0,2,0,2.0
0,0.9517443999999999,46,0,0.6491312,4200.0,5,0,2,0,1.0
0,0.5262016620000001,54,4,0.343546258,25000.0,9,0,3,0,1.0
1,0.07352506,45,0,0.4853488,13445.0,8,0,4,0,1.0
0,0.02053061,51,0,0.46457440000000005,4205.0,12,0,1,0,0.0
0,0.4082393,50,0,0.05054853,7200.0,7,0,0,0,0.0
0,0.304853903,80,0,2009.0,2554.0,11,0,1,0,0.0
0,0.9999998999999999,25,0,0.1273421,2881.0,2,0,0,0,0.0
0,0.217281718,38,0,0.116202587,4560.0,6,0,0,0,2.0
0,0.3220594,52,0,0.25016669999999996,10500.0,12,0,1,1,1.0
0,0.0,58,0,0.1847261,2500.0,14,0,0,0,0.0
1,0.8000470000000001,54,1,1.666307,2780.0,19,1,2,1,0.0
0,0.176313743,37,0,0.068983269,3884.0,3,0,0,0,1.0
0,0.5078944999999999,32,0,0.8147866,2623.0,3,0,1,0,0.0
0,0.9999998999999999,30,0,44.0,1159.0,0,0,0,0,0.0
0,0.23738099999999998,74,0,0.712332,4240.0,10,0,2,0,0.0
0,0.23038128800000002,54,0,0.327534493,3333.0,5,0,0,0,2.0
0,0.154976808,58,0,0.47110525200000003,4550.0,10,0,1,0,1.0
0,0.20238988100000002,42,0,4.698773285,2200.0,19,0,10,0,3.0
0,0.009880364,41,0,0.1539479,6800.0,2,0,1,0,2.0
0,0.6896618809999999,30,0,0.525148391,3200.0,7,0,1,0,0.0
0,0.00539964,61,0,1830.0,2554.0,16,0,1,0,0.0
0,0.9999998999999999,35,0,0.0,3750.0,1,0,0,0,0.0
0,0.9999998999999999,62,0,0.012635378999999999,2215.0,0,0,0,0,0.0
0,0.06348519999999999,58,0,0.17137650000000001,3290.0,10,0,0,0,0.0
0,0.08898364,48,0,0.01306168,16000.0,7,0,0,0,3.0
0,0.7995065579999999,44,0,0.36768697899999997,10682.0,9,0,2,0,1.0
0,0.01808183,51,0,0.28795570000000004,4333.0,3,0,1,0,0.0
0,0.4159969,29,0,0.4798286,2800.0,5,0,1,0,0.0
0,0.02332414,60,0,0.25024989999999997,3000.0,11,0,0,0,0.0
0,0.0,62,0,0.311400153,7841.0,8,0,1,0,0.0
0,0.4019998,39,0,0.41199620000000003,7368.0,12,0,2,0,0.0
0,0.00484202,71,0,818.0,2554.0,5,0,1,0,0.0
0,0.0,42,0,0.6133193,6666.0,7,0,2,0,0.0
0,0.03127858,66,0,909.0,2554.0,12,0,1,0,0.0
0,0.8553726999999999,45,1,0.7252451,5200.0,8,0,1,0,2.0
0,0.006962790999999999,63,0,0.3236966,14250.0,13,0,2,0,3.0
1,0.2940389,39,0,2828.0,2554.0,13,0,1,0,0.0
0,0.2216946,24,0,473.0,1159.0,3,0,0,0,0.7572222678605657
0,0.9999998999999999,41,0,763.0,1159.0,1,0,0,0,0.7572222678605657
0,0.465878189,36,0,0.7155332390000001,9160.0,8,0,2,0,0.0
1,0.8418078999999999,43,3,0.44231570000000003,2400.0,5,0,0,0,0.0
0,0.9153634,57,0,0.29655329999999996,8500.0,5,0,1,0,2.0
0,0.06878829,49,0,0.673331,2800.0,8,0,2,0,0.0
0,0.23806820000000004,44,0,0.124712542,5652.0,7,0,0,0,0.0
0,0.871661437,58,0,0.535861124,4377.0,6,0,2,0,1.0
1,0.9999998999999999,47,3,0.1687489,5842.0,3,1,0,3,2.0
0,0.0,43,0,0.275029996,7500.0,9,0,1,0,4.0
1,0.9999998999999999,63,2,0.006499188,8000.0,0,0,0,1,0.0
0,0.004260979,32,0,0.1990058,5833.0,5,0,1,0,0.0
0,0.044432102,30,0,1.4719101119999998,1334.0,5,0,2,0,0.0
0,0.0,83,0,0.29449949999999997,2926.0,6,0,0,0,0.0
0,0.1858005,36,0,0.3585545,1770.0,6,0,0,0,0.0
0,0.03556541,83,2,0.07342201,7667.0,8,1,0,1,0.0
1,0.899337927,57,4,0.332033593,3333.0,6,0,1,2,1.0
1,0.9781857840000001,36,0,0.464958553,2653.0,5,0,0,1,1.0
0,0.04799616,33,0,675.0,2554.0,2,0,1,0,0.0
0,0.37223540000000005,68,0,0.9954313,3720.0,13,0,1,0,0.0
0,0.364235304,48,0,0.23084034399999998,10816.0,12,0,2,0,3.0
0,0.44587780000000005,46,0,0.1901246,10834.0,7,0,0,0,7.0
0,1.003399,45,0,0.23452220000000001,2971.0,3,0,0,0,1.0
0,0.029946828999999998,48,0,0.668587281,4685.0,13,0,3,0,2.0
0,0.0,43,0,0.1970573,5708.0,3,0,1,0,2.0
0,0.90320484,62,0,3818.0,2554.0,11,0,1,0,0.0
0,0.0235601,75,0,2597.0,2554.0,9,0,1,0,0.0
0,0.005133162,66,0,0.1893193,4568.0,9,0,2,0,1.0
0,0.8122949,60,0,0.40345820000000004,4857.0,7,0,1,0,2.0
0,0.09607846,65,0,3013.0,8311.0,14,0,2,0,0.7572222678605657
0,0.015272399999999998,69,0,0.008998200000000001,5000.0,8,0,0,0,0.0
0,0.02174568,84,0,42.0,1159.0,11,0,0,0,0.0
0,0.000620647,64,0,0.0,5356.0,2,0,0,0,0.7572222678605657
0,0.3043993,50,0,0.9162603000000001,4716.0,12,0,2,0,2.0
0,0.42767839799999996,37,0,1.118551043,2732.0,12,0,2,0,1.0
0,0.02213187,64,0,0.3095723,5400.0,17,0,1,0,0.0
0,0.2090028,43,0,0.296128,5500.0,9,0,1,0,1.0
0,0.05923527,40,0,0.3547513,5166.0,5,0,1,0,0.0
0,0.0,48,0,0.35638220000000004,6666.0,6,0,2,0,1.0
0,0.947506373,43,0,0.586371327,6500.0,6,0,1,0,1.0
0,0.217053005,58,0,1.982008996,2000.0,16,0,4,0,0.0
0,0.080137671,63,0,0.7918506790000001,12000.0,9,0,3,0,1.0
0,0.01116375,68,1,0.003726477,5366.0,9,0,0,0,0.0
0,0.10474480000000001,87,0,828.0,2554.0,4,0,1,0,0.0
0,0.5588783,63,0,0.3308742,8132.0,8,0,1,0,2.0
0,0.0,28,0,0.0,2000.0,2,0,0,0,0.0
0,0.008371189,87,0,19.0,1159.0,5,0,0,0,1.0
0,0.1793229,51,0,0.31613040000000003,18833.0,19,0,2,0,0.0
0,0.021889948,62,0,0.134253749,4200.0,12,0,1,0,0.0
1,0.9999998999999999,53,0,0.06933167,3201.0,2,0,0,0,0.0
0,0.4432975,42,0,0.5646441999999999,5916.0,9,0,1,0,2.0
0,0.01384425,41,0,542.0,2554.0,8,0,1,0,0.7572222678605657
0,0.6602194,52,0,0.36749740000000003,6780.0,9,0,0,0,1.0
0,0.280622745,32,0,0.613341865,6250.0,8,0,2,0,0.0
0,0.4225920999999999,58,2,0.2143482,8000.0,17,0,2,0,0.0
0,0.001068662,43,0,1.361919347,5876.0,13,0,6,0,4.0
1,0.9999998999999999,39,0,0.35254915,3000.0,3,0,1,0,1.0
0,0.0035554429999999997,81,0,0.48081264100000004,3100.0,16,0,2,0,0.0
0,0.04820961,50,0,0.3400272,6622.0,11,0,1,0,1.0
0,0.45648649999999996,51,0,0.28304819999999997,4500.0,12,0,1,0,2.0
0,0.9999998999999999,41,0,683.0,1159.0,1,0,0,1,0.0
0,0.9999998999999999,35,0,0.2527229,16250.0,8,0,5,0,0.0
0,0.089188916,36,0,0.016246615,4800.0,4,0,0,0,0.0
0,0.9297628000000001,62,1,5850.0,8311.0,6,0,3,1,0.0
0,0.4849335999999999,59,2,0.26752109999999996,7333.0,10,0,1,0,1.0
0,0.047699269,46,0,0.447989216,4450.0,11,0,1,0,0.0
0,0.0,45,0,0.13368770000000002,12416.0,6,0,1,0,2.0
0,0.06483117,66,0,0.008805222,6586.0,2,0,0,0,0.0
0,0.13706929699999998,68,0,0.49591513200000004,8200.0,15,0,2,0,0.0
0,9193.0,50,0,0.32474699999999995,7608.0,5,0,2,0,3.0
0,0.03951842,66,0,0.1714177,15750.0,5,0,1,0,0.0
0,0.999951967,57,0,2280.0,2554.0,4,0,1,0,0.0
0,0.09823183,44,0,7256.0,2554.0,7,0,1,0,0.0
0,0.763150155,78,3,0.429740047,5500.0,12,0,1,0,0.0
0,0.6780315,36,1,0.5721006999999999,4250.0,10,0,1,0,1.0
0,0.2925335,39,0,0.3568766,11000.0,10,0,2,0,0.0
0,0.9999998999999999,51,1,0.5994043000000001,9400.0,10,0,2,0,2.0
0,0.8828235000000001,56,0,0.3085888,5576.0,8,0,0,0,0.0
0,0.297094601,43,1,0.603763294,3666.0,9,0,1,0,2.0
0,0.655850079,53,0,0.547640691,12100.0,15,0,2,0,0.0
1,0.01110215,77,0,0.01639344,2500.0,7,0,0,0,0.0
1,0.9999998999999999,49,0,0.0,3683.0,0,0,0,0,1.0
0,0.005015388,76,0,0.13789920000000003,5416.0,17,0,1,0,0.0
0,0.0,51,0,0.587713,4166.0,12,0,2,0,0.0
0,0.0,53,0,0.349573515,6916.0,4,0,2,0,0.0
0,0.073899527,55,0,0.5355731229999999,4047.0,5,0,1,0,1.0
0,0.0,72,0,1618.0,2554.0,4,0,1,0,0.0
1,0.513582881,49,1,2.30620985,1400.0,16,0,1,0,0.0
0,0.6207541,52,0,3366.0,2554.0,9,0,1,0,0.0
0,0.001848239,31,0,0.4869782,2802.0,8,0,1,0,1.0
0,0.12451883300000001,67,0,0.41575468,18000.0,33,0,4,0,1.0
0,0.1222943,60,0,0.6973210999999999,2500.0,19,0,1,0,0.0
0,0.11374431300000001,29,0,391.0,1159.0,5,0,0,0,0.0
0,0.05969289,37,0,0.4806026,7500.0,3,0,1,0,4.0
0,0.04763212,78,0,0.262785,4516.0,16,0,1,0,0.0
0,0.9665166999999999,26,0,0.2114904,1200.0,3,0,0,0,0.0
0,0.2384471,35,0,0.2354342,7980.0,8,0,1,0,3.0
0,0.217753437,61,0,0.28043048,16167.0,13,0,2,0,2.0
0,0.06978071,49,0,0.3205263,3799.0,13,0,2,0,1.0
0,0.02446771,34,0,0.406612452,7500.0,7,0,1,0,0.0
0,0.11075539999999999,57,0,0.4040426,4600.0,10,0,1,0,4.0
0,0.03807784,30,0,0.27364540000000004,6237.0,8,0,1,0,1.0
0,0.1183452,50,0,4249.0,0.0,16,0,1,0,1.0
0,0.5433405,47,0,0.14973870000000003,4400.0,11,0,0,0,2.0
0,0.005731607,79,0,0.204914619,2400.0,12,0,0,0,0.0
0,0.087978874,52,0,6360.0,8311.0,10,0,3,0,0.0
0,0.9999998999999999,32,0,566.0,1159.0,1,2,0,0,0.0
0,0.075530816,51,0,1.81479014,1500.0,6,0,1,0,0.0
0,0.01537074,46,0,0.7074315999999999,7669.0,12,0,3,0,3.0
0,0.07943585,37,0,0.1809711,13200.0,7,0,2,0,3.0
0,0.057412168,24,0,6.0,1159.0,1,0,0,0,0.0
0,0.975146408,33,0,0.332280979,3800.0,4,0,0,0,2.0
0,0.24199051,56,1,3210.0,8311.0,4,0,2,0,0.7572222678605657
0,0.1361822,41,0,0.2374035,7640.0,5,0,1,0,1.0
0,0.0,46,0,1364.0,2554.0,9,0,1,0,3.0
0,0.1068201,54,0,0.2283435,29586.0,25,0,3,0,0.0
0,0.09767179,63,0,0.3890187,3423.0,8,0,2,0,0.0
0,0.4773321,41,0,0.14366320000000002,2303.0,5,0,0,0,0.0
0,0.7415064,57,0,0.6991456,5500.0,20,0,0,0,0.0
1,0.9158503,58,0,1.20287,4110.0,8,0,2,0,3.0
0,0.9439124,41,1,0.3474676,13583.0,9,0,2,0,4.0
0,0.029146585,59,0,0.003249594,8000.0,5,0,0,0,0.0
1,0.06187517,62,1,0.46566949999999996,5548.0,6,1,2,3,1.0
0,0.0,85,0,0.0,3000.0,4,0,0,0,0.0
0,0.2570388,67,0,0.3460742,18836.0,17,0,2,0,1.0
0,0.0,38,0,0.4934335999999999,8375.0,5,0,2,0,2.0
0,0.03148437,63,0,0.41342219999999996,6600.0,10,0,2,0,0.0
0,0.9621851999999999,35,0,0.6093113,4166.0,9,0,0,0,2.0
0,0.08323485,73,0,0.02774653,8000.0,10,0,0,0,1.0
0,0.03639818,38,0,0.2405949,8000.0,11,1,0,0,3.0
0,0.169902955,60,0,0.640852871,10833.0,15,0,3,0,5.0
0,0.09981231,37,0,1637.0,8311.0,8,0,2,0,0.7572222678605657
0,0.277827606,81,0,0.508862018,6036.0,30,0,2,0,0.0
0,0.09321584,44,0,0.9679129000000001,3583.0,5,0,2,0,2.0
0,0.059112015,64,0,0.114259049,15000.0,7,0,1,0,1.0
0,0.05853347,53,0,0.5719728000000001,8662.0,10,0,3,0,2.0
0,0.10128989999999999,45,0,0.1099443,6284.0,10,0,0,0,0.0
0,0.8858524,40,0,0.09735777,4200.0,3,0,0,0,5.0
0,0.159492025,30,0,0.692769077,3000.0,5,0,1,0,0.0
0,0.046674742000000005,40,0,811.0,2554.0,4,0,1,0,0.7572222678605657
0,0.9285926999999999,54,0,2.367444,2100.0,18,0,2,1,2.0
0,0.7402862990000001,73,1,0.713205645,3967.0,18,0,3,0,0.0
0,0.6250100000000001,47,0,1653.0,1159.0,9,0,0,0,0.0
0,0.15330120000000003,76,0,6131.0,8311.0,17,0,2,0,0.0
0,0.14920039999999998,34,0,0.5826011999999999,4666.0,10,0,3,0,1.0
0,0.07405521,62,0,905.0,2554.0,5,0,1,0,0.0
0,0.02936569,62,0,0.20602310000000001,12750.0,7,0,2,0,0.0
0,0.2166033,26,0,0.1072201,4625.0,6,0,0,0,0.0
0,0.9789021000000001,29,0,0.4861142,4500.0,7,0,2,0,3.0
0,0.082098632,70,0,0.01613973,9045.0,5,0,0,0,0.0
0,0.006419819,86,0,0.004357857,3900.0,6,0,0,0,0.0
0,0.04509553,73,0,2368.0,2554.0,11,1,1,0,0.0
0,0.051512457000000005,55,0,0.327572301,8678.0,7,0,2,0,1.0
0,0.002790265,50,0,1.796136,1500.0,8,0,1,0,1.0
0,0.1842695,47,0,160.0,1159.0,4,0,0,0,0.0
0,0.8508555,56,0,0.6033938,6010.0,17,0,2,0,1.0
0,0.01358804,85,0,0.1513142,4070.0,7,0,1,0,0.0
0,0.01961184,80,0,0.04537981,3040.0,6,0,0,0,0.0
0,0.08650018,46,0,2496.0,2554.0,7,0,1,0,0.0
0,0.31754176300000003,36,0,0.650427668,8066.0,15,0,2,0,1.0
0,0.46801641200000005,52,0,1.342701937,4233.0,19,0,2,0,2.0
0,0.4588438,42,0,0.133223,2416.0,4,0,0,0,0.0
0,0.04568528,44,1,0.23582489999999998,8200.0,8,0,2,0,0.0
0,0.38277353799999997,52,1,0.148455094,11100.0,15,0,0,0,0.0
0,0.0,67,0,3.3583019999999997,800.0,8,0,1,0,0.0
0,0.001053741,45,0,0.22117051100000001,7500.0,6,0,1,0,1.0
0,0.24113794300000002,39,0,0.7003410059999999,4691.0,9,0,2,0,0.0
1,0.08431293,46,0,504.0,2554.0,4,0,1,0,0.0
1,0.1293984,66,0,0.04221861,11700.0,9,0,1,2,1.0
0,0.0299988,47,0,1503.0,2554.0,8,0,1,0,2.0
0,0.6367813,58,0,3076.0,2554.0,8,0,1,0,2.0
0,0.01780898,46,0,0.004554919,7683.0,6,0,0,0,0.0
0,0.04142592,51,0,0.6423547,2700.0,19,0,2,0,2.0
0,0.297077,56,0,0.3493321,8833.0,9,0,1,0,2.0
0,0.021324789,68,0,0.104505465,3750.0,7,0,0,0,0.0
0,0.40943820000000003,71,0,3275.0,1159.0,22,0,0,0,0.0
0,0.9911909,54,0,0.7973874,3750.0,5,0,3,0,0.0
0,0.0013094930000000001,67,0,0.2115154,2500.0,6,0,1,0,0.0
0,0.160126888,38,0,0.292977223,7375.0,4,0,1,0,0.0
0,0.275318005,46,0,2828.0,8311.0,13,0,2,0,0.0
0,0.2950076,27,0,0.1546689,2430.0,6,0,0,0,0.0
0,0.04468863,48,1,0.3652335,6488.0,9,0,1,0,0.0
0,0.8735434000000001,42,0,0.23781239999999998,4881.0,8,0,0,0,1.0
0,0.09354384,50,0,0.24102470000000004,10500.0,15,0,1,0,0.0
0,0.0079996,88,0,4.0,1159.0,2,0,0,0,0.0
0,0.0,23,1,0.0,820.0,2,0,0,0,0.0
0,0.0929571,51,0,0.6827019,9000.0,8,0,2,0,3.0
0,0.0,53,0,0.7608043999999999,9000.0,9,0,4,0,1.0
0,0.7996081,73,0,0.37934429999999997,6099.0,8,0,2,0,1.0
0,0.006482312,54,0,4.0,1159.0,7,0,0,0,0.0
0,0.4239732,43,0,0.22154580000000001,5420.0,7,0,0,0,3.0
0,0.05401413,48,0,0.09398207,3904.0,15,0,0,0,0.0
0,0.9999998999999999,34,0,0.2081584,5000.0,4,0,0,0,2.0
1,0.9804039000000001,50,1,0.3945121,5502.0,9,0,2,0,0.0
0,0.5915408000000001,57,0,0.3708146,2000.0,6,0,1,0,0.0
0,0.9782271,48,3,0.19383670000000003,4250.0,6,2,0,0,0.0
0,0.0,78,0,0.18882379999999999,2218.0,7,0,0,0,0.0
